OBJECTID,src_FID,nbr_FID,LENGTH,NODE_COUNT
11079,1795,957,0.00263071854,0
11080,1795,1253,0.00000000000,1
11081,1795,1793,0.00308227862,0
11082,1795,1794,0.00474285115,0
11083,1795,1821,0.00761302636,0
11084,1795,1883,0.00078711785,0
11085,1796,117,0.00322801447,0
11086,1796,491,0.00527332899,0
11087,1796,711,0.00123492356,0
11088,1796,1307,0.00000000000,1
11089,1796,1589,0.00318514219,0
11090,1796,1797,0.00402013008,0
11091,1797,711,0.00447829874,0
11092,1797,817,0.00093230350,0
11093,1797,840,0.00570637630,0
11094,1797,841,0.00000000000,1
11095,1797,1589,0.00506662222,0
11096,1797,1796,0.00402013008,0
11097,1798,1570,0.00000000000,1
11098,1798,1803,0.00756215587,0
11099,1798,1829,0.00650686924,0
11100,1798,2031,0.00153120229,0
11101,1798,2088,0.00000000000,1
11102,1799,1000,0.00239247235,0
11103,1799,1255,0.00320952911,0
11104,1799,1256,0.00616703736,0
11105,1799,1800,0.00616891807,0
11106,1799,1811,0.00082369502,0
11107,1800,1255,0.00309085951,0
11108,1800,1799,0.00616891807,0
11109,1800,1811,0.00922712455,0
11110,1800,2144,0.00000000000,1
11111,1801,745,0.00021040096,0
11112,1801,1051,0.00493603279,0
11113,1801,1092,0.00370899022,0
11114,1801,1278,0.00036063948,0
11115,1801,1287,0.00697076852,0
11116,1801,1802,0.00817026583,0
11117,1802,745,0.00333160815,0
11118,1802,1278,0.00089244786,0
11119,1802,1438,0.00686823161,0
11120,1802,1503,0.00364045759,0
11121,1802,1801,0.00817026583,0
11122,1803,671,0.00034661377,0
11123,1803,794,0.00000000000,1
11124,1803,1435,0.00595216409,0
11125,1803,1570,0.00281439649,0
11126,1803,1798,0.00756215587,0
11127,1803,1804,0.00401564558,0
11128,1803,1829,0.00309561326,0
11129,1803,1938,0.00220076727,0
11130,1803,2031,0.00000000000,1
11131,1804,265,0.00352410524,0
11132,1804,268,0.00362814750,0
11133,1804,671,0.00000000000,1
11134,1804,760,0.00000000000,1
11135,1804,794,0.00430929892,0
11136,1804,1565,0.00280334273,0
11137,1804,1570,0.00424176352,0
11138,1804,1803,0.00401564558,0
11139,1805,636,0.00971555012,0
11140,1805,680,0.00374398490,0
11141,1805,1124,0.00361779722,0
11142,1805,1688,0.00489939460,0
11143,1805,1691,0.00000000000,1
11144,1805,1806,0.00473267498,0
11145,1806,636,0.00450150227,0
11146,1806,902,0.00371575897,0
11147,1806,1036,0.00000000000,1
11148,1806,1500,0.00832838367,0
11149,1806,1685,0.00443542284,0
11150,1806,1688,0.00000000000,1
11151,1806,1691,0.00356465834,0
11152,1806,1692,0.00365431971,0
11153,1806,1805,0.00473267498,0
11154,1807,954,0.00486196797,0
11155,1807,1166,0.00174244421,0
11156,1807,1651,0.00224168261,0
11157,1807,1837,0.00259545140,0
11158,1807,1870,0.00266383365,0
11159,1807,1907,0.00352574131,0
11160,1808,979,0.00277326929,0
11161,1808,981,0.00880601281,0
11162,1808,1471,0.00236703645,0
11163,1808,1809,0.01304378679,0
11164,1808,2128,0.00842965827,0
11165,1809,382,0.00000000000,1
11166,1809,652,0.00000000000,1
11167,1809,672,0.01197655363,0
11168,1809,852,0.00035967120,0
11169,1809,981,0.01326793546,0
11170,1809,1744,0.01141688613,0
11171,1809,1808,0.01304378679,0
11172,1809,2128,0.00060232966,0
11173,1810,304,0.00399325018,0
11174,1810,988,0.00380083050,0
11175,1810,1641,0.00605643072,0
11176,1811,1000,0.00198241524,0
11177,1811,1255,0.00000000000,1
11178,1811,1799,0.00082369502,0
11179,1811,1800,0.00922712455,0
11180,1811,1830,0.00059979831,0
11181,1811,2089,0.00296231868,0
11182,1811,2144,0.00392904859,0
11183,1812,4,0.00312646545,0
11184,1812,480,0.00000000000,1
11185,1812,952,0.00615363462,0
11186,1812,1022,0.00000000000,1
11187,1812,1235,0.00000000000,1
11188,1812,1813,0.00616715270,0
11189,1812,1822,0.00311168150,0
11190,1812,1823,0.00000000000,1
11191,1813,4,0.00000000000,1
11192,1813,480,0.00316472675,0
11193,1813,481,0.00000000000,1
11194,1813,1132,0.00616627340,0
11195,1813,1812,0.00616715270,0
11196,1813,1822,0.00000000000,1
11197,1813,1823,0.00316465611,0
11198,1814,603,0.00000000000,1
11199,1814,1131,0.00322349017,0
11200,1814,1141,0.00616594829,0
11201,1814,1159,0.00323058459,0
11202,1814,1862,0.00000000000,1
11203,1814,2051,0.00618178004,0
11204,1815,1217,0.00587147623,0
11205,1815,1262,0.00535942668,0
11206,1815,1431,0.00367614986,0
11207,1815,1817,0.00893291186,0
11208,1815,2140,0.00163730787,0
11209,1816,11,0.00496403738,0
11210,1816,14,0.00000000000,1
11211,1816,2094,0.00675191869,0
11212,1817,771,0.00381830263,0
11213,1817,1431,0.00453867961,0
11214,1817,1815,0.00893291186,0
11215,1817,2140,0.00238869291,0
11216,1818,245,0.00370161375,0
11217,1818,561,0.00462845749,0
11218,1818,982,0.00202785105,0
11219,1818,993,0.00811879761,0
11220,1818,1933,0.00000000000,1
11221,1818,1937,0.00390920884,0
11222,1818,2156,0.00615495068,0
11223,1818,2157,0.00538300653,0
11224,1819,756,0.00539143903,0
11225,1819,781,0.00000000000,1
11226,1819,1827,0.00565605321,0
11227,1819,1879,0.00398842059,0
11228,1819,1976,0.00000000000,1
11229,1820,1123,0.00472088638,0
11230,1820,1544,0.01281238136,0
11231,1820,1545,0.00857801857,0
11232,1820,1846,0.00582941610,0
11233,1820,1847,0.00850437201,0
11234,1820,1886,0.00000000000,1
11235,1821,957,0.00093488529,0
11236,1821,1215,0.00506543733,0
11237,1821,1795,0.00761302636,0
11238,1821,1824,0.00509712822,0
11239,1821,2044,0.00308229191,0
11240,1822,952,0.00000000000,1
11241,1822,1235,0.00733904316,0
11242,1822,1812,0.00311168150,0
11243,1822,1813,0.00000000000,1
11244,1822,1823,0.00685451013,0
11245,1823,1131,0.00593127959,0
11246,1823,1132,0.00309341780,0
11247,1823,1141,0.00000000000,1
11248,1823,1812,0.00000000000,1
11249,1823,1813,0.00316465611,0
11250,1823,1822,0.00685451013,0
11251,1824,1821,0.00509712822,0
11252,1824,2044,0.00492724805,0
11253,1825,640,0.00311136536,0
11254,1825,1826,0.00263155291,0
11255,1825,1877,0.00210597056,0
11256,1825,2145,0.00161226016,0
11257,1826,1,0.00388507141,0
11258,1826,559,0.00297545271,0
11259,1826,640,0.00076921389,0
11260,1826,1506,0.00000000000,1
11261,1826,1825,0.00263155291,0
11262,1827,228,0.00500264499,0
11263,1827,781,0.00398590878,0
11264,1827,1819,0.00565605321,0
11265,1827,1828,0.00148853488,0
11266,1827,1879,0.00000000000,1
11267,1827,2072,0.00000000000,1
11268,1828,228,0.00663003562,0
11269,1828,1169,0.00000000000,1
11270,1828,1827,0.00148853488,0
11271,1828,1831,0.00633651098,0
11272,1828,2072,0.00000000000,1
11273,1828,2073,0.00238854076,0
11274,1829,996,0.00262929102,0
11275,1829,1088,0.00209966710,0
11276,1829,1182,0.00934009594,0
11277,1829,1291,0.00281816617,0
11278,1829,1519,0.00000000000,1
11279,1829,1798,0.00650686924,0
11280,1829,1803,0.00309561326,0
11281,1829,1938,0.00851320933,0
11282,1829,2031,0.00000000000,1
11283,1829,2088,0.01080584686,0
11284,1830,9,0.00348554688,0
11285,1830,570,0.00000000000,1
11286,1830,1000,0.00488963817,0
11287,1830,1153,0.00553381269,0
11288,1830,1242,0.00211552458,0
11289,1830,1811,0.00059979831,0
11290,1831,1096,0.00160878193,0
11291,1831,1169,0.00389156662,0
11292,1831,1828,0.00633651098,0
11293,1831,1858,0.00000000000,1
11294,1831,2010,0.00135803161,0
11295,1831,2073,0.00000000000,1
11296,1832,582,0.00000000000,1
11297,1832,783,0.01191055629,0
11298,1832,1027,0.00862463065,0
11299,1832,1036,0.01299959474,0
11300,1832,1614,0.00681417902,0
11301,1832,1833,0.01391990444,0
11302,1832,1901,0.00000000000,1
11303,1833,1027,0.00835457032,0
11304,1833,1037,0.00408883813,0
11305,1833,1361,0.00000000000,1
11306,1833,1614,0.00000000000,1
11307,1833,1832,0.01391990444,0
11308,1833,1892,0.01621990329,0
11309,1833,1901,0.00210800749,0
11310,1834,1013,0.01765565095,0
11311,1835,792,0.00602756782,0
11312,1835,1846,0.01298059327,0
11313,1835,1847,0.00199889732,0
11314,1835,1886,0.01049754449,0
11315,1836,690,0.00390553028,0
11316,1836,1437,0.00907665070,0
11317,1837,1335,0.00013039811,0
11318,1837,1651,0.00416542622,0
11319,1837,1807,0.00259545140,0
11320,1837,1868,0.00508964545,0
11321,1837,1870,0.00290065535,0
11322,1838,951,0.00388080641,0
11323,1838,1081,0.00079195476,0
11324,1838,1082,0.00349411255,0
11325,1838,1768,0.00350074516,0
11326,1838,1769,0.00000000000,1
11327,1838,1770,0.00545155084,0
11328,1838,1858,0.00081105240,0
11329,1839,1325,0.00676037043,0
11330,1839,2001,0.00902357420,0
11331,1840,978,0.00491813056,0
11332,1840,1523,0.01477666120,0
11333,1840,1661,0.01621593121,0
11334,1840,1890,0.00553125822,0
11335,1840,2116,0.00049623660,0
11336,1840,2122,0.00872269569,0
11337,1841,33,0.00907121716,0
11338,1841,657,0.00255957222,0
11339,1841,827,0.00258164039,0
11340,1841,1028,0.00891215225,0
11341,1841,1456,0.00515542334,0
11342,1841,1927,0.00457430193,0
11343,1841,2032,0.01179001651,0
11344,1841,2060,0.00080422553,0
11345,1842,865,0.00151146246,0
11346,1842,1486,0.00229619874,0
11347,1842,1721,0.00000000000,1
11348,1842,1876,0.01834669739,0
11349,1842,1890,0.00595867604,0
11350,1842,2116,0.00045591727,0
11351,1842,2121,0.00936917773,0
11352,1843,608,0.00706055575,0
11353,1843,779,0.00000000000,1
11354,1843,1576,0.00412321408,0
11355,1843,1579,0.00000000000,1
11356,1843,1844,0.01031517481,0
11357,1843,1942,0.00115843275,0
11358,1843,2127,0.00176053143,0
11359,1844,273,0.00683277593,0
11360,1844,532,0.00534065089,0
11361,1844,779,0.00250220245,0
11362,1844,1576,0.00000000000,1
11363,1844,1577,0.00291717633,0
11364,1844,1579,0.00198200056,0
11365,1844,1843,0.01031517481,0
11366,1844,2127,0.00000000000,1
11367,1845,643,0.00082401643,0
11368,1845,658,0.00500857512,0
11369,1845,1327,0.00307322269,0
11370,1845,1877,0.00387868853,0
11371,1845,1959,0.00000000000,1
11372,1845,2145,0.00501515752,0
11373,1846,1545,0.00000000000,1
11374,1846,1820,0.00582941610,0
11375,1846,1835,0.01298059327,0
11376,1846,1847,0.01039036987,0
11377,1846,1886,0.00898532130,0
11378,1847,792,0.00064962214,0
11379,1847,1123,0.00167782677,0
11380,1847,1820,0.00850437201,0
11381,1847,1835,0.00199889732,0
11382,1847,1846,0.01039036987,0
11383,1848,48,0.00374296489,0
11384,1848,637,0.00368115192,0
11385,1848,638,0.00000000000,1
11386,1848,805,0.00149276876,0
11387,1848,1187,0.00367809804,0
11388,1848,1194,0.00000000000,1
11389,1848,1849,0.00524149807,0
11390,1849,63,0.00000000000,1
11391,1849,494,0.00150160352,0
11392,1849,528,0.00000000000,1
11393,1849,637,0.00000000000,1
11394,1849,638,0.00330153134,0
11395,1849,1187,0.00000000000,1
11396,1849,1194,0.00330334149,0
11397,1849,1718,0.00373511935,0
11398,1849,1848,0.00524149807,0
11399,1850,495,0.00000000000,1
11400,1850,528,0.00224644962,0
11401,1850,628,0.00541732764,0
11402,1850,936,0.00385101341,0
11403,1850,956,0.00000000000,1
11404,1850,1851,0.00247542991,0
11405,1851,528,0.00573835726,0
11406,1851,936,0.00000000000,1
11407,1851,956,0.00590551663,0
11408,1851,958,0.00504590800,0
11409,1851,1194,0.00000000000,1
11410,1851,1592,0.00166327203,0
11411,1851,1850,0.00247542991,0
11412,1852,1131,0.00422380012,0
11413,1852,1527,0.00707546644,0
11414,1852,1762,0.00310299677,0
11415,1852,1763,0.00000000000,1
11416,1852,1862,0.00540945052,0
11417,1852,2051,0.00077952257,0
11418,1853,70,0.00535522329,0
11419,1853,757,0.00171526303,0
11420,1853,914,0.00085905772,0
11421,1853,1727,0.00685692176,0
11422,1853,1857,0.00195600423,0
11423,1853,1926,0.00256897717,0
11424,1853,1928,0.00000000000,1
11425,1854,918,0.00304216065,0
11426,1854,929,0.00846073783,0
11427,1854,1380,0.00083426224,0
11428,1854,1896,0.00643432348,0
11429,1854,2057,0.00811107034,0
11430,1854,2093,0.00565984352,0
11431,1854,2101,0.01028545166,0
11432,1854,2109,0.00000000000,1
11433,1855,904,0.00000000000,1
11434,1855,926,0.00554129488,0
11435,1855,1074,0.00540948990,0
11436,1855,1610,0.00891248536,0
11437,1855,1856,0.00523344273,0
11438,1855,1859,0.00212873333,0
11439,1855,1873,0.01214490430,0
11440,1856,926,0.00558745745,0
11441,1856,1306,0.00498468458,0
11442,1856,1855,0.00523344273,0
11443,1856,1859,0.00527379466,0
11444,1857,68,0.00080589091,0
11445,1857,70,0.00426541395,0
11446,1857,72,0.00000000000,1
11447,1857,914,0.00341870767,0
11448,1857,1425,0.00466175533,0
11449,1857,1496,0.00472214683,0
11450,1857,1853,0.00195600423,0
11451,1858,951,0.00500029344,0
11452,1858,1096,0.00500286211,0
11453,1858,1764,0.00000000000,1
11454,1858,1768,0.00157561225,0
11455,1858,1831,0.00000000000,1
11456,1858,1838,0.00081105240,0
11457,1858,2010,0.00238305238,0
11458,1859,1175,0.01785934565,0
11459,1859,1306,0.00223457446,0
11460,1859,1855,0.00212873333,0
11461,1859,1856,0.00527379466,0
11462,1859,1996,0.00403478289,0
11463,1860,1143,0.01898146814,0
11464,1860,1442,0.00339300530,0
11465,1860,1696,0.01223719655,0
11466,1860,2110,0.01927182582,0
11467,1860,2137,0.02603369243,0
11468,1861,1113,0.00723876010,0
11469,1861,2092,0.00611786848,0
11470,1861,2105,0.00000000000,1
11471,1861,2106,0.00597515623,0
11472,1861,2107,0.00617467797,0
11473,1862,1131,0.00309131635,0
11474,1862,1814,0.00000000000,1
11475,1862,1852,0.00540945052,0
11476,1862,2051,0.00232254981,0
11477,1863,947,0.00000000000,1
11478,1863,1248,0.00000000000,1
11479,1863,1249,0.00323120432,0
11480,1863,1344,0.00308864380,0
11481,1863,1578,0.00203677590,0
11482,1863,1883,0.00333708103,0
11483,1864,905,0.00825867091,0
11484,1864,1013,0.01039839466,0
11485,1864,1014,0.00964958041,0
11486,1864,1202,0.00000000000,1
11487,1864,1892,0.01991635767,0
11488,1865,1264,0.00237181369,0
11489,1865,1265,0.00463927170,0
11490,1865,1938,0.00291511879,0
11491,1865,2045,0.00550436493,0
11492,1866,750,0.01188587485,0
11493,1866,1029,0.00000000000,1
11494,1866,1098,0.00235168343,0
11495,1866,1134,0.00691655343,0
11496,1866,1419,0.01979327501,0
11497,1866,1625,0.00004155347,0
11498,1866,1877,0.00009139146,0
11499,1866,1979,0.00184923038,0
11500,1866,2128,0.00832507468,0
11501,1867,1336,0.00717625769,0
11502,1867,1415,0.00359085313,0
11503,1867,1418,0.00327176085,0
11504,1868,1837,0.00508964545,0
11505,1868,1869,0.00506799195,0
11506,1868,1870,0.00182836188,0
11507,1869,490,0.00237112938,0
11508,1869,1174,0.00519386079,0
11509,1869,1868,0.00506799195,0
11510,1869,1870,0.00310197923,0
11511,1870,490,0.00255923771,0
11512,1870,1807,0.00266383365,0
11513,1870,1837,0.00290065535,0
11514,1870,1868,0.00182836188,0
11515,1870,1869,0.00310197923,0
11516,1870,1907,0.00350206130,0
11517,1870,1908,0.00083106870,0
11518,1871,477,0.00626346796,0
11519,1871,764,0.00277326421,0
11520,1871,960,0.00201667025,0
11521,1871,970,0.00053785641,0
11522,1871,1766,0.00059167602,0
11523,1871,1919,0.00521097132,0
11524,1871,2028,0.00216930087,0
11525,1871,2059,0.00015953710,0
11526,1872,926,0.00289778313,0
11527,1872,1170,0.00820565680,0
11528,1872,1205,0.00000000000,1
11529,1872,1306,0.00534727604,0
11530,1872,1619,0.00507914857,0
11531,1872,1873,0.00752549405,0
11532,1872,1874,0.00995619345,0
11533,1872,1884,0.00756636994,0
11534,1872,2058,0.00000000000,1
11535,1873,926,0.00730828529,0
11536,1873,1610,0.00573669996,0
11537,1873,1619,0.00462630583,0
11538,1873,1855,0.01214490430,0
11539,1873,1872,0.00752549405,0
11540,1873,1874,0.01521706521,0
11541,1873,2074,0.00484982149,0
11542,1874,1619,0.01064516579,0
11543,1874,1872,0.00995619345,0
11544,1874,1873,0.01521706521,0
11545,1875,66,0.00365092028,0
11546,1875,69,0.00598619113,0
11547,1875,79,0.00554894427,0
11548,1875,763,0.00000000000,1
11549,1875,868,0.00552612667,0
11550,1875,968,0.00233355525,0
11551,1875,1454,0.00530171872,0
11552,1875,1464,0.00000000000,1
11553,1875,1493,0.00194000943,0
11554,1875,1495,0.00277851879,0
11555,1876,865,0.03144102356,0
11556,1876,1449,0.01386861955,0
11557,1876,1457,0.01111105384,0
11558,1876,1488,0.02902982391,0
11559,1876,1842,0.01834669739,0
11560,1876,2030,0.00577503347,0
11561,1877,658,0.00000000000,1
11562,1877,1825,0.00210597056,0
11563,1877,1845,0.00387868853,0
11564,1877,1866,0.00009139146,0
11565,1877,1959,0.00196917575,0
11566,1877,2145,0.00233522354,0
11567,1878,5,0.00560661629,0
11568,1878,6,0.00349533792,0
11569,1878,518,0.00350982121,0
11570,1878,866,0.00000000000,1
11571,1878,1068,0.00000000000,1
11572,1878,1879,0.00235447496,0
11573,1878,1976,0.00324897287,0
11574,1879,6,0.00163147340,0
11575,1879,756,0.00000000000,1
11576,1879,781,0.00499862520,0
11577,1879,1819,0.00398842059,0
11578,1879,1827,0.00000000000,1
11579,1879,1878,0.00235447496,0
11580,1879,1976,0.00500080825,0
11581,1880,953,0.00309138872,0
11582,1880,1246,0.00325010605,0
11583,1880,1247,0.00000000000,1
11584,1880,1334,0.00515533228,0
11585,1880,2010,0.00303826986,0
11586,1881,276,0.00397546362,0
11587,1881,779,0.00160046094,0
11588,1881,1582,0.00000000000,1
11589,1881,1882,0.00331571661,0
11590,1881,2126,0.00524024914,0
11591,1881,2153,0.00521136250,0
11592,1882,276,0.00000000000,1
11593,1882,900,0.00323469223,0
11594,1882,1582,0.00494197429,0
11595,1882,1881,0.00331571661,0
11596,1882,2153,0.01445191628,0
11597,1883,957,0.00308695388,0
11598,1883,1252,0.00530377608,0
11599,1883,1253,0.00421867436,0
11600,1883,1294,0.00000000000,1
11601,1883,1295,0.00314244220,0
11602,1883,1344,0.00389857710,0
11603,1883,1578,0.00318874413,0
11604,1883,1778,0.00458917334,0
11605,1883,1793,0.00000000000,2
11606,1883,1795,0.00078711785,0
11607,1883,1863,0.00333708103,0
11608,1884,1142,0.00000000000,1
11609,1884,1150,0.01171116289,0
11610,1884,1170,0.02388674757,0
11611,1884,1205,0.01115294835,0
11612,1884,1240,0.00707936718,0
11613,1884,1306,0.00000000000,1
11614,1884,1483,0.00625460253,0
11615,1884,1872,0.00756636994,0
11616,1884,1916,0.02152595032,0
11617,1884,1917,0.00094878390,0
11618,1885,439,0.00499876964,0
11619,1885,537,0.01060614674,0
11620,1885,1006,0.01006010891,0
11621,1885,1460,0.00000000000,1
11622,1885,1461,0.00527598693,0
11623,1885,2007,0.01352152365,0
11624,1886,854,0.00047877880,0
11625,1886,1543,0.02172923600,0
11626,1886,1545,0.00490040586,0
11627,1886,1546,0.00000000000,1
11628,1886,1820,0.00000000000,1
11629,1886,1835,0.01049754449,0
11630,1886,1846,0.00898532130,0
11631,1886,1894,0.00800817149,0
11632,1887,472,0.00000000000,1
11633,1887,493,0.00579209496,0
11634,1887,911,0.00195027565,0
11635,1887,912,0.00093999893,0
11636,1887,1602,0.00289240098,0
11637,1887,1603,0.00000000000,1
11638,1887,1936,0.00578999725,0
11639,1888,171,0.00418638090,0
11640,1888,178,0.01053116496,0
11641,1888,179,0.00116525141,0
11642,1888,180,0.00000000000,1
11643,1888,976,0.00374951005,0
11644,1888,1478,0.00667775573,0
11645,1888,2021,0.01338424629,0
11646,1888,2022,0.00059075021,0
11647,1888,2055,0.00167618673,0
11648,1889,428,0.00393696722,0
11649,1889,429,0.00449975080,0
11650,1889,504,0.00512548624,0
11651,1889,1126,0.00412113477,0
11652,1889,1947,0.01242501538,0
11653,1890,1486,0.00794890423,0
11654,1890,1840,0.00553125822,0
11655,1890,1842,0.00595867604,0
11656,1890,2116,0.01368329470,0
11657,1891,401,0.00991113506,0
11658,1891,463,0.00749075979,0
11659,1891,566,0.00105978388,0
11660,1891,1382,0.00074246160,0
11661,1891,1611,0.00241670019,0
11662,1892,905,0.01877736567,0
11663,1892,1013,0.00850841038,0
11664,1892,1037,0.00000000000,1
11665,1892,1329,0.01910806209,0
11666,1892,1361,0.02094640650,0
11667,1892,1833,0.01621990329,0
11668,1892,1864,0.01991635767,0
11669,1892,1893,0.00648961533,0
11670,1892,1894,0.00554954988,0
11671,1892,1901,0.00784464139,0
11672,1893,595,0.00678529004,0
11673,1893,648,0.00600957376,0
11674,1893,1329,0.00448169603,0
11675,1893,1591,0.00229196421,0
11676,1893,1892,0.00648961533,0
11677,1893,1894,0.00743122788,0
11678,1894,595,0.00176182441,0
11679,1894,854,0.00841797344,0
11680,1894,1886,0.00800817149,0
11681,1894,1892,0.00554954988,0
11682,1894,1893,0.00743122788,0
11683,1895,997,0.00556671373,0
11684,1895,1160,0.00829372753,0
11685,1895,1898,0.01375494119,0
11686,1896,918,0.01137725504,0
11687,1896,1854,0.00643432348,0
11688,1896,1988,0.00577725327,0
11689,1896,2078,0.00763347724,0
11690,1897,327,0.00000000000,1
11691,1897,460,0.01438437769,0
11692,1897,754,0.00589315252,0
11693,1897,758,0.00000000000,1
11694,1897,1171,0.00306318096,0
11695,1897,1313,0.00000000000,1
11696,1897,1411,0.01085424749,0
11697,1897,1466,0.00634231446,0
11698,1897,1467,0.00000000000,1
11699,1897,1662,0.00244463017,0
11700,1897,1947,0.00560795690,0
11701,1898,266,0.00000000000,1
11702,1898,461,0.00975482371,0
11703,1898,486,0.00000000000,1
11704,1898,632,0.00651199580,0
11705,1898,788,0.00054227013,0
11706,1898,997,0.00944846765,0
11707,1898,1895,0.01375494119,0
11708,1899,81,0.00509470315,0
11709,1899,198,0.00224891635,0
11710,1899,939,0.00224642731,0
11711,1899,1765,0.00280450932,0
11712,1899,1909,0.00787845731,0
11713,1900,447,0.00984113005,0
11714,1900,905,0.00579508195,0
11715,1900,1119,0.01819251676,0
11716,1900,1202,0.00714708853,0
11717,1900,1901,0.01495095940,0
11718,1900,1902,0.00319978424,0
11719,1900,1903,0.00825301670,0
11720,1901,905,0.00685352559,0
11721,1901,989,0.01203044688,0
11722,1901,1106,0.01063439280,0
11723,1901,1614,0.01389211354,0
11724,1901,1832,0.00000000000,1
11725,1901,1833,0.00210800749,0
11726,1901,1892,0.00784464139,0
11727,1901,1900,0.01495095940,0
11728,1901,1902,0.01375083647,0
11729,1902,989,0.01073288205,0
11730,1902,1594,0.00428155437,0
11731,1902,1605,0.01176236213,0
11732,1902,1900,0.00319978424,0
11733,1902,1901,0.01375083647,0
11734,1902,1903,0.00880481833,0
11735,1903,447,0.01086201185,0
11736,1903,1594,0.00735542531,0
11737,1903,1900,0.00825301670,0
11738,1903,1902,0.00880481833,0
11739,1904,655,0.00138175789,0
11740,1904,1333,0.00727440357,0
11741,1904,1397,0.00933788585,0
11742,1904,1413,0.00225577460,0
11743,1904,1905,0.00247681254,0
11744,1904,1906,0.00564938747,0
11745,1905,351,0.00093606823,0
11746,1905,606,0.00492253060,0
11747,1905,607,0.00000000000,1
11748,1905,1397,0.00634456350,0
11749,1905,1433,0.00668515072,0
11750,1905,1904,0.00247681254,0
11751,1905,1906,0.00590529639,0
11752,1906,352,0.00093522095,0
11753,1906,353,0.00528410145,0
11754,1906,1216,0.00050230293,0
11755,1906,1333,0.00619288182,0
11756,1906,1433,0.00560224643,0
11757,1906,1904,0.00564938747,0
11758,1906,1905,0.00590529639,0
11759,1906,2006,0.00000000000,1
11760,1907,485,0.00175360890,0
11761,1907,954,0.00175500007,0
11762,1907,1807,0.00352574131,0
11763,1907,1870,0.00350206130,0
11764,1907,1908,0.00353802768,0
11765,1908,485,0.00323898120,0
11766,1908,490,0.00591775074,0
11767,1908,1145,0.00383776825,0
11768,1908,1146,0.00074578307,0
11769,1908,1773,0.00267862057,0
11770,1908,1870,0.00083106870,0
11771,1908,1907,0.00353802768,0
11772,1909,198,0.00303438925,0
11773,1909,939,0.00071598854,0
11774,1909,1008,0.01016767078,0
11775,1909,1899,0.00787845731,0
11776,1910,87,0.00093382915,0
11777,1910,91,0.00479398994,0
11778,1910,576,0.00338974044,0
11779,1910,623,0.00231130393,0
11780,1910,624,0.00242784386,0
11781,1910,1911,0.00326103485,0
11782,1911,576,0.00161154867,0
11783,1911,624,0.00746053815,0
11784,1911,1599,0.00621682160,0
11785,1911,1600,0.00198429749,0
11786,1911,1601,0.00000000000,1
11787,1911,1910,0.00326103485,0
11788,1912,1747,0.00373631504,0
11789,1912,1791,0.00000000000,1
11790,1912,1792,0.00344152942,0
11791,1912,1913,0.00343574577,0
11792,1912,1914,0.00372824061,0
11793,1912,2115,0.00000000000,1
11794,1913,1517,0.00119371441,0
11795,1913,1747,0.00000000000,1
11796,1913,1912,0.00343574577,0
11797,1913,1914,0.00126250231,0
11798,1913,2115,0.00696209463,0
11799,1913,2158,0.00849241820,0
11800,1914,715,0.00015201557,0
11801,1914,1792,0.00317930159,0
11802,1914,1912,0.00372824061,0
11803,1914,1913,0.00126250231,0
11804,1914,2014,0.00762665332,0
11805,1914,2158,0.00509523451,0
11806,1915,165,0.00271749501,0
11807,1915,183,0.00381555492,0
11808,1915,184,0.00137735202,0
11809,1915,1620,0.00574401472,0
11810,1915,1952,0.00312539454,0
11811,1915,1987,0.00226137994,0
11812,1916,514,0.00842926175,0
11813,1916,1058,0.00187267848,0
11814,1916,1150,0.00574899860,0
11815,1916,1184,0.00956113812,0
11816,1916,1203,0.00612514075,0
11817,1916,1443,0.00578642976,0
11818,1916,1483,0.00084283300,0
11819,1916,1884,0.02152595032,0
11820,1916,1917,0.01209995087,0
11821,1916,2056,0.01264674859,0
11822,1916,2138,0.01909367539,0
11823,1917,1142,0.01089660564,0
11824,1917,1150,0.00704867467,0
11825,1917,1170,0.00000000000,1
11826,1917,1300,0.00872604749,0
11827,1917,1884,0.00094878390,0
11828,1917,1916,0.01209995087,0
11829,1917,2056,0.00065208758,0
11830,1918,656,0.00147191651,0
11831,1918,659,0.00000000000,1
11832,1918,751,0.00791131138,0
11833,1918,1346,0.00756003582,0
11834,1918,1985,0.00486828392,0
11835,1919,763,0.00295435051,0
11836,1919,764,0.00268702112,0
11837,1919,799,0.00000000000,1
11838,1919,867,0.00392876232,0
11839,1919,1547,0.00268701626,0
11840,1919,1871,0.00521097132,0
11841,1919,2059,0.00162846654,0
11842,1920,197,0.00000000000,1
11843,1920,212,0.00158680633,0
11844,1920,215,0.00379511357,0
11845,1920,217,0.00261129714,0
11846,1920,1125,0.00641192798,0
11847,1920,1921,0.01165395342,0
11848,1921,217,0.00105969815,0
11849,1921,222,0.00000000000,1
11850,1921,223,0.00488641730,0
11851,1921,468,0.00714225006,0
11852,1921,498,0.00930485653,0
11853,1921,930,0.00386534221,0
11854,1921,1102,0.00271209551,0
11855,1921,1125,0.00122950218,0
11856,1921,1659,0.00246944200,0
11857,1921,1920,0.01165395342,0
11858,1922,204,0.00466381064,0
11859,1922,205,0.00388567430,0
11860,1922,206,0.00000000000,1
11861,1922,626,0.00242951244,0
11862,1922,1923,0.00334091585,0
11863,1922,1924,0.00240556397,0
11864,1923,202,0.00463277885,0
11865,1923,203,0.00000000000,1
11866,1923,204,0.00388543735,0
